ID,guests,beds,bathrooms,Price_Night,Cleanliness_rating,Accuracy_rating,Communication_rating,Location_rating,Check-in_rating,Value_rating,amenities_count,bedrooms
002717f3-3d2b-44f6-aa98-bc904670883e,4.0,1.0,1.0,238,4.9,4.9,4.9,4.8,5.0,4.6,28.0,1.0
4256eb0a-b3df-4c22-ad42-4d46fe15c732,2.0,1.0,1.0,147,4.8,4.9,4.8,4.9,4.9,4.8,42.0,1.0
bf21fe21-5d1c-414f-a757-fc321dae03a5,2.0,1.0,1.0,105,5.0,5.0,5.0,4.7,5.0,4.6,41.0,1.0
6ecb9f53-ac69-4e51-a288-43f6e603a527,2.0,2.0,1.0,104,4.8,4.8,5.0,5.0,4.9,5.0,32.0,1.0
8a54856f-c282-437b-bd14-02aba9b77d6b,2.0,1.0,1.0,102,5.0,4.9,5.0,4.9,5.0,4.8,43.0,1.0
5821b25c-45ff-4f7a-b058-de620488b87e,2.0,1.0,1.0,36,4.6,4.8,4.8,4.6,4.8,4.6,12.0,1.0
a9dafe48-d984-44e2-89b6-cb71f90c02c7,2.0,1.0,1.0,124,5.0,5.0,5.0,5.0,5.0,4.9,30.0,1.0
f5d70de6-dc60-4e27-a8e2-97a39ac202bf,6.0,4.0,1.0,137,4.8,4.9,5.0,4.9,5.0,4.8,38.0,2.0
9a24e1fc-7f5c-4d42-bb80-00be34694eb8,2.0,1.0,1.0,14,4.6,4.7,4.9,4.8,4.8,4.8,23.0,1.0
ec5fe5ad-cc73-40dc-b493-deb781cb4c48,2.0,1.0,1.0,100,4.9,4.9,4.8,4.9,4.8,4.8,22.0,1.0
e5f7e6f4-9729-42e5-a844-3b8dea6b536c,3.0,2.0,2.0,113,5.0,5.0,5.0,4.9,5.0,4.9,30.0,1.0
e155d093-0cfb-4f7c-857f-6a71d44f92d1,5.0,2.0,0.0,52,4.5,4.5,4.6,4.8,4.8,4.3,5.0,1.0
7e81b647-e7cf-4e90-b17d-543fc21fbf98,4.0,2.0,1.0,57,4.9,5.0,5.0,4.9,5.0,5.0,38.0,1.0
dfe8f7e4-1ae1-4b19-8a9e-d941cf1d5eb1,4.0,2.0,0.0,27,4.4,4.7,4.7,4.9,4.7,4.7,17.0,1.0
c70763fd-efab-48b4-b150-248d14327877,2.0,1.0,1.0,125,4.9,4.9,5.0,4.9,5.0,4.8,32.0,1.0
b831a3b9-ca6b-4a62-846b-ec595e5a85e8,2.0,1.0,1.0,66,4.3,4.7,5.0,5.0,5.0,4.5,35.0,1.0
c81426b9-e250-4dc7-8ac3-d7ef44be6cce,5.0,2.0,1.0,9,4.0,4.0,4.2,4.2,4.2,4.3,42.0,3.0
01e4ba67-c44d-469e-84f2-c7e9d16311d3,2.0,1.0,1.0,23,4.8,4.5,4.9,4.5,4.6,4.8,23.0,1.0
6070d9cd-98cc-4322-9249-790d76211632,4.0,3.0,1.0,23,4.9,5.0,5.0,4.8,4.9,4.9,19.0,1.0
90d9a031-277e-4252-b39b-64494fdc748d,3.0,3.0,1.0,87,5.0,5.0,5.0,5.0,5.0,5.0,51.0,1.0
a5332bb4-8421-4dcc-af7f-927de899d2eb,5.0,4.0,1.0,141,5.0,5.0,5.0,5.0,5.0,5.0,53.0,3.0
a7c1b6a6-b773-41cb-a99a-d23abab4b52d,4.0,3.0,2.0,368,5.0,5.0,5.0,5.0,5.0,4.7,29.0,2.0
764313ad-60b7-426c-b56a-ffe866f80e37,2.0,1.0,1.0,143,4.9,5.0,5.0,4.9,4.9,4.9,37.0,1.0
610ca19d-9ba5-4041-8dda-76fda75d5887,2.0,2.0,1.0,116,5.0,4.9,5.0,4.8,5.0,4.8,38.0,1.0
654ee2a5-1159-4aa0-9342-e4632311f32a,4.0,2.0,2.0,254,5.0,5.0,4.9,4.9,5.0,4.9,43.0,2.0
d91f3ab4-02e7-437d-8e8f-5a0f37e545f5,2.0,1.0,1.0,192,5.0,5.0,5.0,5.0,5.0,4.8,22.0,1.0
98c1528d-8df4-49ce-90a2-c1783f9413a7,6.0,7.0,2.0,241,5.0,5.0,5.0,4.8,5.0,4.8,44.0,2.0
505ff2a8-0560-495b-af88-7b98b361e3d1,1.0,1.0,1.0,64,4.9,4.8,5.0,4.9,4.9,4.7,43.0,1.0
8db1e639-9ff2-4d98-b373-2951c2ace59c,4.0,1.0,2.0,168,5.0,5.0,4.9,5.0,5.0,4.9,44.0,2.0
9b96222b-3036-42ce-ae2f-3c70af35db53,2.0,1.0,1.5,140,4.9,4.9,4.9,4.9,4.9,4.7,37.0,1.0
52ea8ce0-5c54-4ce7-a5dd-1bb09d8396f5,4.0,2.0,1.0,303,4.9,5.0,5.0,5.0,5.0,4.7,51.0,1.0
0074110c-fede-4b85-b1a2-9db725488a51,4.0,4.0,1.5,147,5.0,5.0,5.0,5.0,5.0,4.8,46.0,2.0
133a7c54-8f18-45ef-91e3-827eebb5da7e,2.0,1.0,1.0,88,4.9,4.9,5.0,4.9,5.0,4.8,48.0,1.0
8f86be11-d0cb-4034-b096-ff132e0337f3,2.0,1.0,1.0,74,4.9,5.0,5.0,4.9,5.0,4.8,35.0,1.0
bd504a16-938e-4d21-aab9-b554354f877b,4.0,3.0,2.0,89,4.9,4.9,4.9,4.8,4.9,4.8,37.0,2.0
f876e534-9b9a-4c05-bff4-428632d544a0,2.0,1.0,1.0,150,4.9,5.0,5.0,5.0,5.0,4.8,32.0,1.0
3a573da7-523b-4609-a331-6060f12234f5,2.0,1.0,1.0,158,4.8,5.0,4.9,5.0,5.0,4.9,39.0,1.0
954b1fe2-ae0a-4b29-87eb-1b7b5a51d621,2.0,1.0,1.5,119,5.0,5.0,5.0,4.9,5.0,4.8,29.0,1.0
d051d7d4-f500-4a41-922f-7cf5212e98e1,4.0,3.0,1.5,254,4.9,5.0,5.0,5.0,5.0,4.6,27.0,1.0
e9997289-fd79-46eb-b394-e8a5f914ed67,2.0,1.0,1.5,118,5.0,5.0,5.0,4.9,5.0,5.0,34.0,1.0
d7326ce2-d227-43fd-8260-495a198bc7c6,6.0,3.0,1.0,152,4.8,4.8,4.9,4.9,4.9,4.7,57.0,2.0
07c81f6c-f910-43db-8ab0-4981c0d58750,2.0,1.0,1.0,121,5.0,4.9,5.0,4.8,5.0,4.9,43.0,1.0
53d377ea-df9f-406b-8925-7d4051705683,2.0,1.0,1.0,94,5.0,5.0,5.0,4.9,5.0,4.9,60.0,1.0
e30ba985-157d-4597-87d9-cb05e7ec2678,2.0,1.0,1.0,275,4.7,4.8,4.9,4.9,4.9,4.6,25.0,1.0
84ec7ea4-4e91-4626-973f-e931dd6380d1,2.0,1.0,1.0,235,5.0,5.0,5.0,4.9,5.0,4.7,32.0,1.0
1454b6a1-a239-4b77-99e9-f1a867ef550a,2.0,1.0,1.0,70,5.0,5.0,4.9,4.9,5.0,4.9,28.0,1.0
6ce5818d-2b39-4528-978b-29c6eacc6e0c,2.0,1.0,1.0,102,4.9,4.9,5.0,5.0,5.0,4.8,40.0,1.0
bd2ac40e-3a43-45e3-8327-dc0432c6f8db,2.0,1.0,1.0,106,4.9,5.0,5.0,4.9,5.0,4.8,32.0,1.0
fb3d6803-8fa9-494c-94b5-fa144d3928f9,2.0,1.0,1.0,105,5.0,5.0,5.0,4.9,5.0,4.9,21.0,1.0
c2c01111-eed0-4137-be02-b0a4f311036c,1.0,1.0,1.0,128,4.8,4.9,4.9,4.7,4.9,4.7,39.0,1.0
85363ed9-a7e0-47a8-be97-3b4f3b4c133b,6.0,5.0,2.0,211,4.9,4.8,4.8,4.9,4.9,4.7,34.0,3.0
64616cb9-7edb-4b5b-8555-cabf97d61baf,2.0,1.0,1.5,102,4.8,5.0,5.0,4.9,5.0,4.8,25.0,1.0
4b32fed8-2d3f-4550-a5cf-974f01e06427,2.0,1.0,1.0,133,5.0,5.0,5.0,5.0,5.0,5.0,53.0,1.0
9096538e-7b5d-4c52-a1e1-6f97146ed462,1.0,1.0,1.0,90,4.9,5.0,5.0,4.8,4.9,4.8,30.0,1.0
3da9ac7c-e58f-4ab5-b691-5f8650bc94f8,2.0,1.0,1.0,96,5.0,5.0,5.0,5.0,5.0,4.9,52.0,1.0
5e6e865e-f9e0-4e35-ad7a-0b6b57a7f4f0,4.0,2.0,1.0,49,5.0,4.9,5.0,4.9,5.0,4.8,42.0,1.0
6b774e44-0a84-4e66-a1ca-759f8b6f43d5,5.0,3.0,1.0,170,4.9,5.0,5.0,4.9,5.0,4.9,34.0,2.0
5477be53-7b73-42c8-b86e-a4cc9999ce75,2.0,1.0,1.0,44,5.0,4.9,5.0,4.9,5.0,4.8,20.0,1.0
29aa8bc9-b0e2-42b8-837d-1fe24f57ec84,4.0,3.0,1.5,119,4.9,5.0,5.0,5.0,5.0,4.9,27.0,2.0
f2fe3bb3-ad53-406b-b956-d1d68aff0d92,8.0,5.0,3.0,245,4.0,4.4,4.0,4.8,4.6,4.1,33.0,4.0
e7fcf941-d7cf-4e29-a1d1-b695112d603b,2.0,1.0,1.0,92,4.8,4.9,5.0,4.9,5.0,4.7,37.0,1.0
339a4d89-50df-4216-a97f-f7e527c20e7f,2.0,1.0,1.5,125,5.0,4.9,4.9,5.0,5.0,4.9,31.0,1.0
912bf00c-1a7f-401f-93e6-ec0fd81a9323,1.0,1.0,1.0,115,4.9,5.0,5.0,5.0,5.0,4.9,52.0,1.0
83425df8-e0fb-4832-955a-24222d8a000e,2.0,1.0,1.0,72,4.9,5.0,5.0,4.8,5.0,4.9,24.0,1.0
3785bb7e-3f8c-405c-9b6e-dcba76386de0,2.0,1.0,1.0,104,5.0,5.0,5.0,5.0,5.0,4.9,34.0,1.0
65bd5738-a579-45a7-86bf-afd10752fe81,2.0,2.0,1.0,133,4.9,5.0,5.0,4.9,5.0,4.8,30.0,1.0
84ceac5c-e12e-4735-9440-aa50ed81be6a,2.0,1.0,1.0,60,5.0,5.0,5.0,4.9,5.0,4.9,30.0,1.0
ee251285-a435-4a9c-b7c8-30e022a3459a,2.0,1.0,1.5,58,4.8,4.9,4.9,4.9,4.9,4.9,43.0,1.0
9fecf999-ec37-475c-9236-5354c5dbce92,2.0,1.0,1.0,106,4.8,4.9,5.0,4.9,4.9,4.7,20.0,1.0
ea725186-bff7-4b44-9fab-eb3d8d704cb4,2.0,1.0,1.0,119,5.0,4.9,4.9,5.0,5.0,4.7,23.0,1.0
4d3d5f69-f17a-4df9-a555-fd8ff7bb0fb3,4.0,2.0,1.5,159,4.9,4.9,4.9,4.9,5.0,4.6,40.0,1.0
1eeb13b8-2cd8-4bdd-88d0-1282b39989e5,2.0,1.0,1.0,80,5.0,5.0,5.0,4.9,5.0,4.9,22.0,1.0
3cc576a1-4d96-44c6-b640-e40232f90aef,2.0,1.0,1.0,73,5.0,5.0,5.0,5.0,5.0,4.9,42.0,1.0
b5fb3962-21fa-4e79-a6fe-9fd9a8d0c22e,2.0,1.0,1.0,59,5.0,5.0,5.0,5.0,5.0,5.0,28.0,1.0
403f50e5-8847-4984-8441-ca92c0f35032,2.0,1.0,1.0,83,5.0,5.0,5.0,5.0,5.0,4.9,18.0,1.0
d84f6fce-9c1c-4941-8909-e1297e6e976c,2.0,2.0,1.0,75,5.0,5.0,5.0,5.0,5.0,4.9,29.0,1.0
f14f73e9-143c-44f2-bc3e-0f30d85c9b84,2.0,1.0,1.0,100,5.0,5.0,5.0,4.9,5.0,4.9,28.0,1.0
d30eea77-7ea8-4c47-b09c-b8251f0305bf,1.0,1.0,1.0,61,5.0,5.0,5.0,4.8,5.0,4.9,40.0,1.0
59c0d4ed-2cce-4075-abd3-8052db33a91c,3.0,1.0,1.0,86,5.0,5.0,5.0,4.9,5.0,4.9,46.0,1.0
90009624-a500-4f1f-85d5-88b5360e5341,2.0,1.0,1.0,79,4.7,4.8,4.9,4.9,5.0,4.7,43.0,1.0
c3bdd5bd-7d98-4042-9f5b-aa111ec8c5b4,4.0,3.0,2.0,88,5.0,4.9,5.0,4.8,5.0,4.9,55.0,2.0
c6dff15c-da7c-4cf1-b0fd-55c5e8d7b6f4,2.0,1.0,1.0,84,4.8,5.0,4.9,5.0,5.0,4.8,38.0,1.0
abc21ce8-8fd7-4a3e-b5cb-efd2f606752f,2.0,1.0,1.0,109,5.0,5.0,5.0,4.9,5.0,4.9,40.0,1.0
3b7c6b6a-8c3c-4f40-8684-c2fe76deaf98,6.0,5.0,1.0,91,5.0,4.9,5.0,4.9,5.0,4.8,31.0,1.0
c294f9d4-d49d-4dff-baaf-15f408ae0892,2.0,1.0,1.0,45,5.0,5.0,5.0,4.9,5.0,4.9,44.0,1.0
ca0c9a88-12b8-4f96-9a30-65d9b2c1fd45,8.0,5.0,1.5,116,4.8,4.9,4.8,4.9,4.9,4.8,39.0,1.0
3ab5addd-4b61-4340-b28d-8a54150e290a,4.0,2.0,1.0,143,4.8,5.0,4.9,4.9,5.0,4.7,25.0,1.0
2eb5896f-49bb-4211-82f0-fb6fc3bbed12,2.0,1.0,1.0,105,5.0,5.0,5.0,4.9,5.0,4.8,48.0,1.0
0e8530e2-a3dc-4482-b034-527f2de5afc7,5.0,2.0,2.0,131,5.0,4.9,5.0,5.0,5.0,4.9,32.0,2.0
61b4d8fa-1c2d-4261-8918-2490232c2ba6,4.0,2.0,1.0,138,4.6,4.9,5.0,5.0,5.0,4.8,26.0,1.0
df9e7315-23fc-4e73-8166-1afb7ae8b62a,4.0,3.0,1.0,59,5.0,5.0,5.0,4.9,5.0,4.9,25.0,1.0
452b10a3-bae7-4634-819a-5773a84f2cc9,2.0,2.0,1.0,88,4.7,4.9,5.0,4.9,5.0,4.7,41.0,1.0
1824cb74-5258-456d-b770-0d6526177b04,5.0,3.0,1.0,61,4.8,4.9,5.0,4.9,5.0,4.8,36.0,1.0
a2c9eb79-f69c-4806-a118-12b3bffd4917,8.0,4.0,2.0,249,4.9,5.0,5.0,5.0,5.0,4.8,37.0,3.0
cdc47fee-a5ee-4f84-a387-9affd49b27c1,2.0,1.0,1.0,75,5.0,4.9,5.0,5.0,5.0,4.9,41.0,1.0
c900a7bc-1168-496f-8141-9c9d28001ab5,2.0,1.0,1.0,72,5.0,5.0,5.0,5.0,5.0,5.0,33.0,1.0
3eb18f6c-ec8a-4a52-bc94-b8a4ce4dff14,2.0,2.0,1.0,120,4.9,5.0,5.0,4.9,5.0,4.9,35.0,1.0
46ac02b4-5dac-42f0-8626-21cf90964a6f,4.0,2.0,1.0,104,5.0,5.0,5.0,5.0,5.0,4.9,28.0,1.0
fc1af290-fd34-417b-b0f5-8da31dbaba4a,4.0,5.0,1.0,550,4.8,5.0,5.0,5.0,5.0,4.7,34.0,2.0
b6ecd5a0-d512-4ea7-9280-a8bfabcf374d,2.0,1.0,1.0,81,5.0,5.0,5.0,4.9,5.0,4.8,38.0,1.0
9d42b3ee-44a5-4b60-bf25-915e68791249,8.0,5.0,2.0,228,4.9,5.0,5.0,4.9,5.0,4.8,24.0,3.0
27d81800-fd76-4bf3-b431-38cb16f563af,4.0,2.0,1.0,70,5.0,4.9,5.0,4.9,5.0,4.8,23.0,1.0
e3c21dfe-3d99-4064-9803-e3912a2c04e0,4.0,2.0,1.5,108,5.0,5.0,5.0,5.0,5.0,4.9,47.0,2.0
37ad51a4-03b1-4419-9c5e-f75145de14cc,4.0,1.0,1.0,66,5.0,5.0,5.0,4.8,4.9,4.9,38.0,1.0
5526eca5-9df4-48b4-a505-4659d06b0bda,2.0,3.0,1.0,144,5.0,5.0,5.0,5.0,5.0,4.9,47.0,1.0
a918324d-1a21-4716-84d4-4f251f577aed,2.0,1.0,1.0,135,5.0,5.0,5.0,5.0,5.0,4.9,51.0,1.0
16a06004-f9e3-4bff-b5ca-265ab30f528a,2.0,1.0,1.0,75,5.0,5.0,5.0,5.0,5.0,4.9,33.0,1.0
b561de54-7254-4b59-bcd7-7fb1eb13758c,2.0,1.0,1.0,81,4.9,5.0,5.0,4.9,5.0,4.8,23.0,1.0
5298baa9-291f-4b1d-af66-b846988a9d8b,6.0,3.0,1.5,187,5.0,5.0,5.0,5.0,5.0,4.8,30.0,2.0
ba180b39-a2e6-4ef3-9c8a-6d262fa5872d,4.0,1.0,1.5,107,4.6,4.7,5.0,5.0,5.0,4.6,30.0,1.0
0e7d321f-5c28-43dc-92a2-954e7cfbfc1b,4.0,2.0,1.0,108,4.7,4.8,4.9,4.9,5.0,4.8,36.0,1.0
f884eee3-956b-4b6e-a051-8f2af1547da7,5.0,3.0,1.0,120,5.0,5.0,5.0,4.9,5.0,4.9,34.0,2.0
bc10c5e0-b468-4b39-874a-e8a5151fc8dd,6.0,3.0,1.5,93,5.0,4.9,5.0,4.9,5.0,4.8,30.0,2.0
56356058-b9f8-43e3-b71e-cce0a6ed0fb8,2.0,1.0,1.5,78,4.9,5.0,5.0,5.0,5.0,4.9,47.0,1.0
2a9f056c-2b97-4bed-90e6-dd93930ae696,4.0,3.0,1.0,105,5.0,5.0,5.0,4.9,5.0,4.8,39.0,2.0
d3a83564-a0ce-4cca-a973-ada5c86ec3bc,2.0,1.0,1.0,92,4.9,5.0,4.9,5.0,5.0,4.9,19.0,1.0
84fe06b9-4852-4075-9662-6b47cceb153a,2.0,1.0,1.0,66,5.0,5.0,5.0,4.8,5.0,4.9,49.0,1.0
baeac373-305f-4332-a52f-6484dcd07183,4.0,2.0,1.0,64,4.8,4.8,4.9,4.9,4.8,4.6,39.0,1.0
35790b8c-ab34-4b96-b191-d90ab0655945,2.0,1.0,1.0,66,5.0,5.0,5.0,5.0,5.0,4.9,41.0,1.0
cb4c1caa-d859-4958-aae5-4a564a3db992,1.0,1.0,1.0,62,4.9,5.0,4.9,5.0,5.0,4.9,19.0,1.0
82bc25a0-4f3a-425d-95ab-512e18b0439e,2.0,1.0,1.0,41,4.9,4.9,5.0,5.0,5.0,4.9,42.0,1.0
718f3907-9383-4fe3-92ca-6d66859a2544,7.0,5.0,1.0,72,4.8,4.9,4.9,5.0,5.0,4.9,49.0,3.0
3f87f1ca-7c93-4ae8-889b-662b960e91d2,2.0,1.0,1.0,95,5.0,5.0,5.0,5.0,5.0,4.9,29.0,1.0
d8897bdf-2f71-4804-ad8b-f8a16858a239,6.0,3.0,1.0,89,4.9,5.0,5.0,5.0,5.0,4.9,46.0,3.0
f7ce8437-c876-4881-b6ef-fd8139b7821e,4.0,3.0,1.0,112,5.0,5.0,5.0,4.9,5.0,4.8,39.0,2.0
c5ab9cda-6b26-4a6a-861e-73e62d4f7a6e,2.0,1.0,1.0,66,4.9,4.9,4.9,4.9,4.9,4.9,23.0,1.0
ec30c0d3-8350-49ac-8c4a-2dd855cac24c,1.0,1.0,1.0,44,5.0,5.0,5.0,4.9,5.0,5.0,39.0,1.0
8f1cb2fc-bc40-48ec-bfbf-1f9da5afd7fd,4.0,3.0,1.0,130,5.0,5.0,5.0,5.0,5.0,5.0,53.0,1.0
6cb74906-0b06-4e84-89fb-ee30e149cc43,5.0,4.0,1.0,264,4.9,4.9,5.0,5.0,4.9,4.6,34.0,2.0
ab56cc5d-ba2b-43b1-9b06-76c9936114d1,10.0,7.0,2.0,196,4.9,4.9,5.0,4.9,4.9,4.8,30.0,3.0
904614fb-7c51-4bb0-b076-cb2d284af4a0,1.0,1.0,1.0,105,5.0,5.0,5.0,5.0,5.0,4.9,23.0,1.0
60a6b869-a307-46d3-9ab8-a525ad5e51b3,2.0,1.0,1.0,135,5.0,5.0,5.0,5.0,5.0,4.9,28.0,1.0
6d2698c0-2b21-4994-b443-440b0c332d73,4.0,1.0,1.0,80,4.5,4.8,4.9,4.8,4.9,4.5,20.0,1.0
926cde09-e9b3-458b-b280-109affe813af,2.0,1.0,1.0,172,4.8,4.8,4.9,4.9,4.9,4.5,23.0,1.0
52c22632-5b9c-424d-a58e-fa68c3885c76,4.0,2.0,1.0,138,5.0,5.0,5.0,5.0,5.0,4.9,35.0,1.0
6ca9211d-25ca-4c40-bd62-08b331a984f9,2.0,1.0,1.0,158,4.9,5.0,4.9,5.0,4.9,4.8,22.0,1.0
6f1f597b-67a8-4a95-b6d3-aeb6e27b6fa3,4.0,3.0,1.0,150,4.9,4.9,5.0,5.0,5.0,4.8,50.0,2.0
905f11ae-1124-4e8f-8701-14e4758bd99b,4.0,2.0,1.5,110,4.9,4.9,5.0,5.0,5.0,4.8,32.0,1.0
9e4a65a5-2507-4b22-bc0d-118440f8d4a2,2.0,1.0,1.0,90,4.9,4.9,5.0,4.9,5.0,4.8,37.0,1.0
3129e523-50e4-4976-91fd-31cd6eeb7a09,2.0,1.0,1.0,144,5.0,5.0,5.0,5.0,5.0,4.9,39.0,1.0
22c9619a-9406-48e4-8c10-3e64f586c4c8,2.0,1.0,1.0,107,5.0,5.0,5.0,5.0,5.0,4.8,27.0,1.0
1065766b-00f0-4ebb-b28a-7112f94fd44b,1.0,1.0,1.0,95,4.9,5.0,5.0,5.0,5.0,4.8,26.0,1.0
db863ef1-c22c-4778-95a2-1ca020d97098,2.0,1.0,1.0,132,5.0,5.0,5.0,5.0,5.0,4.9,32.0,1.0
fb652aa3-053e-40c9-a678-03c9ecbcc92f,2.0,1.0,1.0,125,5.0,5.0,5.0,5.0,5.0,4.9,24.0,1.0
b424e314-c82c-4dc3-9806-e1752c0cfc28,4.0,3.0,2.0,255,4.9,5.0,5.0,4.9,5.0,4.8,30.0,2.0
6eb59014-1aeb-4110-b78e-ebd02e5b9779,6.0,7.0,2.0,137,4.7,4.8,5.0,4.7,4.9,4.7,44.0,2.0
1c822dc8-ad91-4861-90e7-83591aa65348,2.0,1.0,1.0,140,5.0,4.9,5.0,4.9,5.0,4.9,38.0,1.0
6c379a68-209a-4077-9e97-18ac6ad64fc9,2.0,1.0,1.0,93,5.0,5.0,5.0,5.0,5.0,4.9,45.0,1.0
248368e6-c98a-40dd-8c06-9a2456cbfeb9,4.0,2.0,1.0,124,5.0,5.0,5.0,5.0,5.0,4.8,26.0,1.0
af44a73b-0ab3-4690-a3d8-f0b1f663e51f,2.0,1.0,1.0,78,4.8,4.9,5.0,5.0,4.9,4.8,17.0,1.0
14540663-47d5-4d1d-b29a-7703dd0cee63,2.0,1.0,1.0,132,5.0,5.0,5.0,5.0,5.0,4.9,35.0,1.0
92b5eaa1-72c0-4b55-b2a9-7fa535172fdc,4.0,2.0,1.0,120,5.0,5.0,5.0,4.9,5.0,4.7,40.0,1.0
fff65af2-8386-4551-bbe8-4bdead026533,3.0,2.0,1.0,69,4.8,4.9,5.0,4.9,5.0,4.8,41.0,2.0
6cf30eab-2124-403d-9f69-50ae5264cf27,2.0,1.0,1.0,108,5.0,5.0,5.0,4.9,5.0,5.0,36.0,1.0
b6a01899-a01d-4c90-93a1-a6c34d6c845f,4.0,2.0,1.0,95,5.0,5.0,4.9,4.9,4.9,4.8,33.0,1.0
002b52ef-c615-4d3e-b64e-1287b655b560,2.0,1.0,1.0,150,5.0,5.0,5.0,5.0,5.0,5.0,48.0,1.0
0bb0dea7-6487-420c-ab4b-20f0b3a89882,4.0,3.0,1.5,168,4.9,5.0,5.0,5.0,5.0,4.8,53.0,2.0
10eddb1a-64f3-4aaa-af54-7f7d0d698b25,4.0,2.0,1.0,71,5.0,5.0,5.0,4.9,5.0,4.9,46.0,1.0
e18f8b4c-5ea1-4163-97ec-bfee390aa7ab,2.0,1.0,1.0,143,5.0,5.0,4.9,5.0,5.0,4.8,47.0,1.0
01684956-609e-4ec6-8537-5d752bdc992e,2.0,1.0,1.5,135,4.9,5.0,4.9,4.9,4.9,4.8,21.0,1.0
f7857015-7d32-463d-98ac-0d5d813fec1a,2.0,1.0,1.0,143,4.7,4.8,4.8,4.8,4.8,4.8,19.0,1.0
db9c8f00-7616-4386-9d13-90a442f0fa02,2.0,1.0,1.0,102,5.0,5.0,4.9,5.0,4.9,4.9,17.0,1.0
fcd8fc3e-da9b-4c39-acee-d6f3c769133f,4.0,3.0,1.0,50,4.9,4.9,4.8,4.9,4.9,4.9,30.0,1.0
112e6795-8fc1-4c01-bbbe-b55fc7caee22,2.0,1.0,1.0,120,5.0,5.0,5.0,5.0,5.0,4.9,36.0,1.0
62ea0776-70d2-4fdc-9468-d5e86f29d729,4.0,3.0,1.0,177,5.0,5.0,5.0,5.0,5.0,4.7,26.0,2.0
fcd927b4-f93c-4e9f-be3f-c68d3440878b,4.0,2.0,1.0,150,4.9,4.8,5.0,4.7,5.0,4.8,23.0,1.0
78c94b60-0bb6-4c52-befb-3293c40c0a41,2.0,1.0,1.0,125,5.0,5.0,5.0,5.0,5.0,5.0,44.0,1.0
0ba4b75f-b5de-44b7-badd-762490715ada,7.0,6.0,2.0,312,5.0,4.9,5.0,5.0,5.0,4.7,66.0,4.0
89183876-0675-4981-839f-4a6f9728512a,1.0,1.0,1.0,97,4.9,4.8,5.0,4.8,5.0,4.4,14.0,1.0
f422e5b3-f672-4a68-ae59-ff946372f21a,4.0,3.0,1.0,75,4.9,5.0,5.0,4.9,5.0,4.9,25.0,2.0
c47abe18-732c-4738-beb0-8f0f420a0bd7,6.0,5.0,2.0,209,4.7,4.9,4.9,4.9,5.0,4.8,39.0,3.0
44925c88-a7e1-4baa-a5f5-88e30003cfb0,2.0,1.0,1.0,91,5.0,5.0,5.0,5.0,5.0,4.9,53.0,1.0
424b495b-5e54-48a9-88fc-2f57823677a4,2.0,1.0,1.0,58,4.9,4.8,4.9,4.9,4.9,4.7,26.0,1.0
8418fba9-341f-4435-bf74-f1fea39d19f1,4.0,4.0,2.0,119,4.6,4.9,4.6,4.8,4.8,4.5,33.0,2.0
fedb9418-d84a-4b88-8457-79b14921bd0a,4.0,3.0,1.5,78,4.9,5.0,5.0,4.9,5.0,4.9,31.0,2.0
95173c3c-6ff1-421f-94ad-143261aec1bd,2.0,1.0,1.0,117,5.0,5.0,5.0,5.0,5.0,5.0,41.0,1.0
894f37a0-6ef6-4afe-accf-b8a363098624,3.0,2.0,1.0,88,4.9,4.8,4.9,4.9,4.9,4.7,60.0,1.0
664457f9-2d5a-4c1b-b3ca-d8430e369729,2.0,1.0,1.0,163,5.0,5.0,5.0,5.0,5.0,4.9,15.0,1.0
5f9aceae-162e-43bb-8d3d-15c590dc1b03,2.0,1.0,1.0,84,5.0,5.0,5.0,5.0,5.0,4.9,45.0,1.0
ee66b7d4-b9e5-461f-a68a-47a396bfd254,2.0,1.0,1.0,113,4.8,4.9,4.9,4.9,4.9,4.7,30.0,1.0
f9881231-1b4c-45cc-98a5-8bd85d7455d2,6.0,3.0,2.0,158,4.6,4.7,4.7,4.7,4.9,4.6,15.0,3.0
8c1a0eb2-1182-47fd-83d2-e5bb59f7bb00,2.0,2.0,1.5,87,5.0,5.0,5.0,4.9,5.0,4.8,47.0,1.0
dce305f8-b14b-47dd-84f8-f6e734d0332a,2.0,1.0,1.0,222,4.8,4.9,4.9,5.0,4.9,4.6,17.0,1.0
7d888cde-9f1e-44bd-b5b6-372b7666eda9,2.0,1.0,1.0,194,5.0,5.0,5.0,5.0,5.0,4.8,47.0,1.0
0e22d4f2-a1af-4f7c-b202-2732b309e87c,8.0,6.0,1.5,130,4.9,4.9,4.9,4.9,5.0,4.8,20.0,3.0
50a9c066-62ae-4c72-9d6a-bd2bb590c69c,2.0,1.0,1.5,125,4.9,4.9,4.9,4.9,5.0,4.7,15.0,1.0
7f0612e2-5afa-45af-82b3-9b59ba0b12d3,2.0,1.0,1.0,129,4.8,5.0,5.0,4.9,5.0,4.8,32.0,1.0
ce0c856d-9cf9-42b7-9bf9-9ebcec18cc3a,2.0,1.0,1.0,86,4.9,4.9,5.0,4.9,5.0,4.8,33.0,1.0
1805ea90-222a-430d-885c-d22b9a5213b1,2.0,1.0,1.0,113,4.9,5.0,4.9,5.0,5.0,4.8,23.0,1.0
